country_code,country_name,year,population,net_migration,gdp_per_capita,life_expectancy,fertility_rate,region,income_level,capital,migration_rate,migration_type,pop_growth,gdp_category
SYC,Seychelles,2016,94677,1682.0,16566.9946042294,74.309756097561,2.39,Sub-Saharan Africa,High income,Victoria,17.76566642373544,Net Immigration,,Upper Middle
SYC,Seychelles,2017,95843,1693.0,17480.3651911372,74.3,2.41,Sub-Saharan Africa,High income,Victoria,17.6643051657398,Net Immigration,1.231555710468224,Upper Middle
SYC,Seychelles,2018,96762,1733.0,18440.2340460932,72.8414634146341,2.41,Sub-Saharan Africa,High income,Victoria,17.90992331700461,Net Immigration,0.958859801967793,Upper Middle
SYC,Seychelles,2019,97625,1770.0,19141.5118743615,74.0463414634146,2.36,Sub-Saharan Africa,High income,Victoria,18.130601792573625,Net Immigration,0.8918790434261359,Upper Middle
SYC,Seychelles,2020,98462,1726.0,14041.4754074575,77.2365853658537,2.29,Sub-Saharan Africa,High income,Victoria,17.529605329975016,Net Immigration,0.8573623559539056,Upper Middle
SYC,Seychelles,2021,99258,2086.0,14982.9111487767,73.3975609756097,2.46,Sub-Saharan Africa,High income,Victoria,21.015938261903322,Net Immigration,0.8084337104669714,Upper Middle
SYC,Seychelles,2022,119878,1788.0,16836.6721895387,73.7024390243903,2.01,Sub-Saharan Africa,High income,Victoria,14.91516374981231,Net Immigration,20.774144149589958,Upper Middle
SYC,Seychelles,2023,119773,1809.0,18262.7115849287,74.9585365853659,2.02,Sub-Saharan Africa,High income,Victoria,15.103570921660141,Net Immigration,-0.08758904886634333,Upper Middle
SYC,Seychelles,2024,121354,1747.0,17858.8226383978,74.9585365853659,2.02,Sub-Saharan Africa,High income,Victoria,14.395899599518764,Net Immigration,1.319996994314243,Upper Middle
SYR,Syrian Arab Republic,2016,19193834,-124063.0,656.3490586313,65.19,3.012,"Middle East, North Africa, Afghanistan & Pakistan",Low income,Damascus,-6.463690370563797,Net Emigration,,Low Income
SYR,Syrian Arab Republic,2017,19224668,-287501.0,851.502005254153,65.651,2.972,"Middle East, North Africa, Afghanistan & Pakistan",Low income,Damascus,-14.954796618594402,Net Emigration,0.1606453405817776,Low Income
SYR,Syrian Arab Republic,2018,19577845,514102.0,1098.0668642357,67.371,2.932,"Middle East, North Africa, Afghanistan & Pakistan",Low income,Damascus,26.25937635117655,Net Immigration,1.8371032467244586,Lower Middle
SYR,Syrian Arab Republic,2019,20353534,500985.0,1109.53926036049,70.97,2.878,"Middle East, North Africa, Afghanistan & Pakistan",Low income,Damascus,24.614153001635984,Net Immigration,3.9620754991164686,Lower Middle
SYR,Syrian Arab Republic,2020,21049429,269050.0,572.355289831901,71.944,2.837,"Middle East, North Africa, Afghanistan & Pakistan",Low income,Damascus,12.78181940232203,Net Immigration,3.419037696352878,Low Income
SYR,Syrian Arab Republic,2021,21628839,211220.0,663.614245706815,72.418,2.798,"Middle East, North Africa, Afghanistan & Pakistan",Low income,Damascus,9.765665184340223,Net Immigration,2.752616234863181,Low Income
SYR,Syrian Arab Republic,2022,22462173,735142.0,1051.67149587463,72.79,2.746,"Middle East, North Africa, Afghanistan & Pakistan",Low income,Damascus,32.728000091531655,Net Immigration,3.8528836429916558,Lower Middle
SYR,Syrian Arab Republic,2023,23594623,757309.0,1051.67149587463,72.12,2.712,"Middle East, North Africa, Afghanistan & Pakistan",Low income,Damascus,32.0966772810907,Net Immigration,5.041587027221284,Lower Middle
SYR,Syrian Arab Republic,2024,24672760,546494.0,1051.67149587463,72.12,2.712,"Middle East, North Africa, Afghanistan & Pakistan",Low income,Damascus,22.149690589946157,Net Immigration,4.569418210242215,Lower Middle
TCA,Turks and Caicos Islands,2016,38315,1309.0,31373.5612684327,77.437,1.713,Latin America & Caribbean,High income,Grand Turk,34.164165470442384,Net Immigration,,High Income
TCA,Turks and Caicos Islands,2017,39913,1421.0,30014.2309523213,77.505,1.704,Latin America & Caribbean,High income,Grand Turk,35.60243529677048,Net Immigration,4.170690330157911,High Income
TCA,Turks and Caicos Islands,2018,41559,1400.0,31625.616593277,77.596,1.677,Latin America & Caribbean,High income,Grand Turk,33.687047330301496,Net Immigration,4.12396963395385,High Income
TCA,Turks and Caicos Islands,2019,43166,1359.0,31780.5217068989,77.691,1.617,Latin America & Caribbean,High income,Grand Turk,31.483111708288927,Net Immigration,3.8667917899853244,High Income
TCA,Turks and Caicos Islands,2020,44386,682.0,20690.9160546118,77.499,1.552,Latin America & Caribbean,High income,Grand Turk,15.36520524489704,Net Immigration,2.8262984756521226,High Income
TCA,Turks and Caicos Islands,2021,45243,682.0,27329.2885087196,77.234,1.501,Latin America & Caribbean,High income,Grand Turk,15.074155117918794,Net Immigration,1.9307889875185946,High Income
TCA,Turks and Caicos Islands,2022,45847,193.0,31280.5418020808,77.918,1.477,Latin America & Caribbean,High income,Grand Turk,4.209653848670578,Net Immigration,1.3350131512057217,High Income
TCA,Turks and Caicos Islands,2023,46198,193.0,35470.2151608295,78.008,1.463,Latin America & Caribbean,High income,Grand Turk,4.177670029005585,Net Immigration,0.765589896830754,High Income
TCA,Turks and Caicos Islands,2024,46535,176.0,37506.7798431288,78.008,1.463,Latin America & Caribbean,High income,Grand Turk,3.7820994950037607,Net Immigration,0.7294688081735057,High Income
TCD,Chad,2016,15114655,21540.0,861.831767630746,51.603,6.623,Sub-Saharan Africa,Low income,N'Djamena,1.4251069574528825,Net Immigration,,Low Income
TCD,Chad,2017,15622759,16916.0,854.46120040098,51.875,6.537,Sub-Saharan Africa,Low income,N'Djamena,1.0827792965378267,Net Immigration,3.3616645566835635,Low Income
TCD,Chad,2018,16156531,46661.0,948.656629871231,52.447,6.464,Sub-Saharan Africa,Low income,N'Djamena,2.888058086231506,Net Immigration,3.416630826859701,Low Income
TCD,Chad,2019,16685223,-29451.0,893.336441643325,52.993,6.412,Sub-Saharan Africa,Low income,N'Djamena,-1.7650947787752074,Net Emigration,3.2723113643640556,Low Income
TCD,Chad,2020,17224679,36605.0,866.947814890409,53.082,6.346,Sub-Saharan Africa,Low income,N'Djamena,2.1251484570481693,Net Immigration,3.2331362907166428,Low Income
TCD,Chad,2021,17828273,74509.0,946.358500208374,53.136,6.255,Sub-Saharan Africa,Low income,N'Djamena,4.1792606608615435,Net Immigration,3.5042394694263956,Low Income
TCD,Chad,2022,18455316,36670.0,966.036468278568,54.528,6.215,Sub-Saharan Africa,Low income,N'Djamena,1.9869613719970982,Net Immigration,3.5171269813963457,Low Income
TCD,Chad,2023,19319064,496830.0,949.333453674592,55.069,6.12,Sub-Saharan Africa,Low income,N'Djamena,25.717084430177362,Net Immigration,4.680212465611544,Low Income
TCD,Chad,2024,20299123,204040.0,961.55975562506,55.069,6.12,Sub-Saharan Africa,Low income,N'Djamena,10.05166577886148,Net Immigration,5.073014924532582,Low Income
TGO,Togo,2016,7858289,-1979.0,772.581357620609,59.669,4.634,Sub-Saharan Africa,Low income,Lome,-0.25183599126985534,Net Emigration,,Low Income
TGO,Togo,2017,8057140,-1985.0,792.765700965864,60.135,4.576,Sub-Saharan Africa,Low income,Lome,-0.24636533559054452,Net Emigration,2.5304617837292653,Low Income
TGO,Togo,2018,8258778,-1985.0,851.120561233595,60.601,4.513,Sub-Saharan Africa,Low income,Lome,-0.24035032785722052,Net Emigration,2.50260017822701,Low Income
TGO,Togo,2019,8463068,-1985.0,826.255209019798,61.055,4.45,Sub-Saharan Africa,Low income,Lome,-0.23454851124911202,Net Emigration,2.473610502667589,Low Income
TGO,Togo,2020,8669720,-986.0,863.468665870276,61.123,4.386,Sub-Saharan Africa,Low income,Lome,-0.11372916311022732,Net Emigration,2.4418095187229927,Low Income
TGO,Togo,2021,8878379,-986.0,962.075187515872,61.328,4.324,Sub-Saharan Africa,Low income,Lome,-0.11105630881493118,Net Emigration,2.4067559275270822,Low Income
TGO,Togo,2022,9089738,-1997.0,951.232378690387,62.29,4.253,Sub-Saharan Africa,Low income,Lome,-0.21969830153520375,Net Emigration,2.3806034862895675,Low Income
TGO,Togo,2023,9304337,-1997.0,1055.01727877926,62.739,4.192,Sub-Saharan Africa,Low income,Lome,-0.21463109085580198,Net Emigration,2.36089313025305,Lower Middle
TGO,Togo,2024,9515236,-14014.0,1119.38160509429,62.739,4.192,Sub-Saharan Africa,Low income,Lome,-1.472795840271329,Net Emigration,2.266674132718971,Lower Middle
THA,Thailand,2016,70859841,112978.0,5833.57715617098,76.769,1.4,East Asia & Pacific,Upper middle income,Bangkok,1.5943868685790588,Net Immigration,,Upper Middle
THA,Thailand,2017,71160187,66805.0,6413.09182530343,76.989,1.363,East Asia & Pacific,Upper middle income,Bangkok,0.9387974205295442,Net Immigration,0.4238592632461513,Upper Middle
THA,Thailand,2018,71376079,10984.0,7099.77650081458,77.19,1.323,East Asia & Pacific,Upper middle income,Bangkok,0.15388909217050156,Net Immigration,0.3033887474185537,Upper Middle
THA,Thailand,2019,71522271,5221.0,7605.69657797759,77.197,1.285,East Asia & Pacific,Upper middle income,Bangkok,0.07299824134499308,Net Immigration,0.20481932048970197,Upper Middle
THA,Thailand,2020,71641484,32277.0,6985.64393892574,77.331,1.259,East Asia & Pacific,Upper middle income,Bangkok,0.45053505591816045,Net Immigration,0.16667955076539176,Upper Middle
THA,Thailand,2021,71727332,-2093.0,7057.20754802279,77.606,1.234,East Asia & Pacific,Upper middle income,Bangkok,-0.02917995053824113,Net Emigration,0.11983001357147582,Upper Middle
THA,Thailand,2022,71735329,21683.0,6909.35281815827,75.291,1.221,East Asia & Pacific,Upper middle income,Bangkok,0.3022638956601147,Net Immigration,0.011149166959123491,Upper Middle
THA,Thailand,2023,71702435,19648.0,7195.10130919449,76.412,1.212,East Asia & Pacific,Upper middle income,Bangkok,0.27402137737721177,Net Immigration,-0.045854672249434625,Upper Middle
THA,Thailand,2024,71668011,23321.0,7346.62022142185,76.412,1.212,East Asia & Pacific,Upper middle income,Bangkok,0.3254031983669813,Net Immigration,-0.048009527152037546,Upper Middle
TJK,Tajikistan,2016,8865631,-8210.0,788.710481734485,69.982,3.384,Europe & Central Asia,Lower middle income,Dushanbe,-0.9260480162100138,Net Emigration,,Low Income
TJK,Tajikistan,2017,9085946,-4093.0,829.45714764957,70.524,3.29,Europe & Central Asia,Lower middle income,Dushanbe,-0.45047593283076964,Net Emigration,2.4850459036700245,Low Income
TJK,Tajikistan,2018,9307333,-6111.0,834.288404578801,70.737,3.294,Europe & Central Asia,Lower middle income,Dushanbe,-0.6565790651306879,Net Emigration,2.4365872304325853,Low Income
TJK,Tajikistan,2019,9529966,-9041.0,871.022372934846,70.962,3.281,Europe & Central Asia,Lower middle income,Dushanbe,-0.9486917372003216,Net Emigration,2.392017133157265,Low Income
TJK,Tajikistan,2020,9749310,-3564.0,834.311715460625,68.605,3.211,Europe & Central Asia,Lower middle income,Dushanbe,-0.3655643322450512,Net Emigration,2.3016241610935406,Low Income
TJK,Tajikistan,2021,9966908,-3564.0,896.748053372182,69.594,3.17,Europe & Central Asia,Lower middle income,Dushanbe,-0.35758331470502186,Net Emigration,2.231932311107143,Low Income
TJK,Tajikistan,2022,10182222,-17001.0,1052.17949484894,71.562,3.127,Europe & Central Asia,Lower middle income,Dushanbe,-1.6696748509313586,Net Emigration,2.1602888277889143,Lower Middle
TJK,Tajikistan,2023,10389799,-19999.0,1178.47990060249,71.79,3.072,Europe & Central Asia,Lower middle income,Dushanbe,-1.9248688064129056,Net Emigration,2.0386218253736654,Lower Middle
TJK,Tajikistan,2024,10590927,-21236.0,1341.20229027672,71.79,3.072,Europe & Central Asia,Lower middle income,Dushanbe,-2.0051124892089236,Net Emigration,1.9358218575739494,Lower Middle
TKM,Turkmenistan,2016,6360041,13365.0,5686.98040962764,69.142,2.99,Europe & Central Asia,Upper middle income,Ashgabat,2.10140154756864,Net Immigration,,Upper Middle
TKM,Turkmenistan,2017,6507061,16678.0,5828.4816623489,69.19,2.934,Europe & Central Asia,Upper middle income,Ashgabat,2.5630618800100384,Net Immigration,2.311620318170915,Upper Middle
TKM,Turkmenistan,2018,6655524,19293.0,6125.05169712085,69.272,2.875,Europe & Central Asia,Upper middle income,Ashgabat,2.898795046039951,Net Immigration,2.281567669336426,Upper Middle
TKM,Turkmenistan,2019,6803944,19735.0,5998.0017434754,69.405,2.834,Europe & Central Asia,Upper middle income,Ashgabat,2.900523578677308,Net Immigration,2.230027267575019,Upper Middle
TKM,Turkmenistan,2020,6949912,19913.0,5972.72356566861,68.846,2.793,Europe & Central Asia,Upper middle income,Ashgabat,2.865216135110775,Net Immigration,2.145343935811339,Upper Middle
TKM,Turkmenistan,2021,7092043,17617.0,5723.30227157906,69.353,2.754,Europe & Central Asia,Upper middle income,Ashgabat,2.484051492637594,Net Immigration,2.0450762542029377,Upper Middle
TKM,Turkmenistan,2022,7230193,14141.0,5837.84224538947,69.913,2.728,Europe & Central Asia,Upper middle income,Ashgabat,1.955826075458843,Net Immigration,1.9479577323487707,Upper Middle
TKM,Turkmenistan,2023,7364438,15005.0,6231.91323839698,70.073,2.69,Europe & Central Asia,Upper middle income,Ashgabat,2.037494239207391,Net Immigration,1.856727752633991,Upper Middle
TKM,Turkmenistan,2024,7494498,14646.0,6856.65802730208,70.073,2.69,Europe & Central Asia,Upper middle income,Ashgabat,1.9542336257878778,Net Immigration,1.766054653457605,Upper Middle
TLS,Timor-Leste,2016,1228312,208.0,1335.54391073349,65.61,3.582,East Asia & Pacific,Lower middle income,Dili,0.16933808348367516,Net Immigration,,Lower Middle
TLS,Timor-Leste,2017,1251703,1666.0,1266.17771143471,65.898,3.399,East Asia & Pacific,Lower middle income,Dili,1.3309866637692809,Net Immigration,1.904320726330111,Lower Middle
TLS,Timor-Leste,2018,1275959,3062.0,1219.46599728983,66.204,3.244,East Asia & Pacific,Lower middle income,Dili,2.3997636287686364,Net Immigration,1.9378398869380309,Lower Middle
TLS,Timor-Leste,2019,1300945,3942.0,1562.36458068032,66.496,3.116,East Asia & Pacific,Lower middle income,Dili,3.030105039029321,Net Immigration,1.9582133908691457,Lower Middle
TLS,Timor-Leste,2020,1326053,3793.0,1630.86938521256,66.919,3.011,East Asia & Pacific,Lower middle income,Dili,2.860368326152876,Net Immigration,1.9299816671727088,Lower Middle
TLS,Timor-Leste,2021,1350139,3111.0,2684.92676774277,66.199,2.892,East Asia & Pacific,Lower middle income,Dili,2.304207196444218,Net Immigration,1.816367822402265,Lower Middle
TLS,Timor-Leste,2022,1369295,-5519.0,2343.24954740187,67.368,2.801,East Asia & Pacific,Lower middle income,Dili,-4.03054126393509,Net Emigration,1.4188168773733745,Lower Middle
TLS,Timor-Leste,2023,1384286,-5620.0,1502.41147438211,67.689,2.707,East Asia & Pacific,Lower middle income,Dili,-4.059854683208528,Net Emigration,1.0947969575584526,Lower Middle
TLS,Timor-Leste,2024,1400638,-2552.0,1331.9705130185,67.689,2.707,East Asia & Pacific,Lower middle income,Dili,-1.8220268192066758,Net Emigration,1.1812587861179003,Lower Middle
TON,Tonga,2016,105524,-2591.0,3987.98626206287,71.951,3.463,East Asia & Pacific,Upper middle income,Nuku'alofa,-24.553656040332058,Net Emigration,,Lower Middle
TON,Tonga,2017,105356,-1642.0,4365.92932788383,72.066,3.388,East Asia & Pacific,Upper middle income,Nuku'alofa,-15.585253806142983,Net Emigration,-0.15920548879875263,Lower Middle
TON,Tonga,2018,105567,-1723.0,4675.04791274385,72.169,3.326,East Asia & Pacific,Upper middle income,Nuku'alofa,-16.321388312635577,Net Emigration,0.20027335889745146,Lower Middle
TON,Tonga,2019,105669,-1778.0,4788.83342304684,72.292,3.274,East Asia & Pacific,Upper middle income,Nuku'alofa,-16.82612686786096,Net Emigration,0.09662110318564565,Lower Middle
TON,Tonga,2020,105704,-1807.0,4792.35854741522,72.379,3.234,East Asia & Pacific,Upper middle income,Nuku'alofa,-17.094906531446302,Net Emigration,0.033122296983978394,Lower Middle
TON,Tonga,2021,105490,-2220.0,4922.80171378368,72.13,3.198,East Asia & Pacific,Upper middle income,Nuku'alofa,-21.04464878187506,Net Emigration,-0.2024521304775595,Lower Middle
TON,Tonga,2022,105042,-2218.0,5298.01941509951,72.635,3.171,East Asia & Pacific,Upper middle income,Nuku'alofa,-21.11536337845814,Net Emigration,-0.4246848042468443,Upper Middle
TON,Tonga,2023,104597,-2173.0,5651.59373063157,72.895,3.129,East Asia & Pacific,Upper middle income,Nuku'alofa,-20.774974425652744,Net Emigration,-0.4236400677824159,Upper Middle
TON,Tonga,2024,104175,-2149.0,5651.59373063157,72.895,3.129,East Asia & Pacific,Upper middle income,Nuku'alofa,-20.628749700024,Net Emigration,-0.4034532539174185,Upper Middle
TTO,Trinidad and Tobago,2016,1353895,-86.0,17449.1538801956,72.935,1.601,Latin America & Caribbean,High income,Port-of-Spain,-0.06352043548428793,Net Emigration,,Upper Middle
TTO,Trinidad and Tobago,2017,1356633,1445.0,17566.0999700656,72.984,1.594,Latin America & Caribbean,High income,Port-of-Spain,1.06513699725718,Net Immigration,0.2022313399488107,Upper Middle
TTO,Trinidad and Tobago,2018,1359193,35502.0,17571.498737278,72.658,1.588,Latin America & Caribbean,High income,Port-of-Spain,26.119910858869932,Net Immigration,0.18870247148639052,Upper Middle
TTO,Trinidad and Tobago,2019,1363985,-19251.0,17212.6128892163,72.836,1.578,Latin America & Caribbean,High income,Port-of-Spain,-14.11379157395426,Net Emigration,0.35256214533183616,Upper Middle
TTO,Trinidad and Tobago,2020,1366725,427.0,15283.6270531554,72.645,1.572,Latin America & Caribbean,High income,Port-of-Spain,0.3124256891474144,Net Immigration,0.20088197450851553,Upper Middle
TTO,Trinidad and Tobago,2021,1367558,5749.0,17712.5674104655,71.111,1.559,Latin America & Caribbean,High income,Port-of-Spain,4.203843639538506,Net Immigration,0.06094861804679663,Upper Middle
TTO,Trinidad and Tobago,2022,1365805,4247.0,20750.5202434652,73.331,1.544,Latin America & Caribbean,High income,Port-of-Spain,3.109521490988831,Net Immigration,-0.12818469125258636,High Income
TTO,Trinidad and Tobago,2023,1367510,2126.0,18308.4536298575,73.49,1.532,Latin America & Caribbean,High income,Port-of-Spain,1.5546504230316416,Net Immigration,0.1248348043827674,Upper Middle
